date,High
2021-11-07,4638.961643167891
2021-11-06,4527.731
2021-11-05,4564.366712831694
2021-11-04,4603.645402494889
2021-11-03,4653.128730779269
2021-11-02,4598.079618776445
2021-11-01,4374.995805164399
2021-10-31,4395.1307
2021-10-30,4418.937279592537
2021-10-29,4453.406627243186
2021-10-28,4290.081035311788
2021-10-27,4298.627771478221
2021-10-26,4285.80065989907
2021-10-25,4232.1457
2021-10-24,4180.6152
2021-10-23,4164.092
2021-10-22,4165.484140174109
2021-10-21,4360.0497
2021-10-20,4164.844166759179
2021-10-19,3886.6498
2021-10-18,3892.961578299813
2021-10-17,3911.724712276786
2021-10-16,3966.7506
2021-10-15,3897.732475574186
2021-10-14,3817.9563
2021-10-13,3607.459328222844
2021-10-12,3543.074442754636
2021-10-11,3617.7625034338735
2021-10-10,3604.313994053826
2021-10-09,3630.750443616456
2021-10-08,3668.2369165719774
2021-10-07,3653.393348962792
2021-10-06,3624.167708118581
2021-10-05,3528.9762679967694
2021-10-04,3438.2525897409523
2021-10-03,3483.78546300414
2021-10-02,3463.5459
2021-10-01,3327.892622263552
2021-09-30,3045.1343
2021-09-29,2949.2297
2021-09-28,2973.726
2021-09-27,3163.7205776327773
2021-09-26,3166.9589
2021-09-25,2970.035912178559
2021-09-24,3159.9768
2021-09-23,3169.0311
2021-09-22,3091.1997
2021-09-21,3098.0626
2021-09-20,3338.5683
2021-09-19,3455.394
2021-09-18,3539.7579
2021-09-17,3592.176905982103
2021-09-16,3666.8641
2021-09-15,3599.9151
2021-09-14,3428.9998
2021-09-13,3434.0905
2021-09-12,3466.861378308592
2021-09-11,3346.797370140545
2021-09-10,3514.506112115211
2021-09-09,3564.1433163035185
2021-09-08,3561.2584
2021-09-07,3951.1869
2021-09-06,3973.4222908546144
2021-09-05,3985.0219
2021-09-04,3970.7878
2021-09-03,4015.3308
2021-09-02,3834.0126
2021-09-01,3797.4873
2021-08-31,3454.714985315106
2021-08-30,3342.7962514552105
2021-08-29,3285.5897
2021-08-28,3283.4691
2021-08-27,3282.4614218427373
2021-08-26,3253.1857
2021-08-25,3249.838266390748
2021-08-24,3360.3078640431168
2021-08-23,3377.1301
2021-08-22,3275.9605
2021-08-21,3312.1191
2021-08-20,3302.54699884713
2021-08-19,3183.079260505549
2021-08-18,3126.9545
2021-08-17,3291.2492233110243
2021-08-16,3335.0811
2021-08-15,3321.1426
2021-08-14,3330.622509991804
2021-08-13,3330.019992678402
2021-08-12,3241.698540973018
2021-08-11,3270.0135
2021-08-10,3221.474645890425
2021-08-09,3187.018896313597
2021-08-08,3186.742437048214
2021-08-07,3172.840750441233
2021-08-06,2948.46
2021-08-05,2841.54729933318
2021-08-04,2765.3578520200863
2021-08-03,2630.2403737905984
2021-08-02,2665.24
2021-08-01,2694.04
